Date,Year,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_away,Puckline_away,OU_open,Over_open,OU_close,Over_close,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_home,Puckline_home,OU_open2,Under_open,OU_close2,Under_close
118,2014,53,V,Dallas,3,0,3,6,200,200,1.5,-138,,,,,H,Chicago,2,1,0,3,-240,-250,-1.5,118,,,,
118,2014,54,H,Chicago,2,1,0,3,-240,-250,-1.5,118,,,,,,,,,,,,,,,,,,
118,2014,55,V,Arizona,1,0,2,3,190,190,1.5,-160,,,,,H,Winnipeg,1,1,1,4,-220,-230,-1.5,135,,,,
118,2014,56,H,Winnipeg,1,1,1,4,-220,-230,-1.5,135,,,,,,,,,,,,,,,,,,
118,2014,57,V,Buffalo,3,0,1,4,260,290,1.5,110,,,,,H,Detroit,0,3,3,6,-330,-360,-1.5,-130,,,,
118,2014,58,H,Detroit,0,3,3,6,-330,-360,-1.5,-130,,,,,,,,,,,,,,,,,,
119,2014,1,V,Philadelphia,0,2,2,4,160,180,1.5,-150,,,,,H,NYIslanders,2,3,2,7,-190,-210,-1.5,130,,,,
119,2014,2,H,NYIslanders,2,3,2,7,-190,-210,-1.5,130,,,,,,,,,,,,,,,,,,
119,2014,3,V,Carolina,2,1,1,4,140,130,1.5,-240,,,,,H,Toronto,0,0,1,1,-160,-150,-1.5,200,,,,
119,2014,4,H,Toronto,0,0,1,1,-160,-150,-1.5,200,,,,,,,,,,,,,,,,,,
119,2014,5,V,Vancouver,2,0,0,2,-115,-120,-1.5,237,,,,,H,Florida,0,0,1,1,-105,100,1.5,-287,,,,
119,2014,6,H,Florida,0,0,1,1,-105,100,1.5,-287,,,,,,,,,,,,,,,,,,
119,2014,7,V,Columbus,1,0,2,3,140,160,1.5,-195,,,,,H,Minnesota,1,0,0,1,-160,-180,-1.5,166,,,,
119,2014,8,H,Minnesota,1,0,0,1,-160,-180,-1.5,166,,,,,,,,,,,,,,,,,,
119,2014,9,V,Colorado,1,0,0,1,170,175,1.5,-150,,,,,H,St.Louis,1,2,0,3,-200,-205,-1.5,130,,,,
119,2014,10,H,St.Louis,1,2,0,3,-200,-205,-1.5,130,,,,,,,,,,,,,,,,,,
119,2014,11,V,Calgary,0,0,1,2,150,165,1.5,-165,,,,,H,LosAngeles,0,0,1,1,-170,-185,-1.5,140,,,,
119,2014,12,H,LosAngeles,0,0,1,1,-170,-185,-1.5,140,,,,,,,,,,,,,,,,,,
119,2014,13,V,NewJersey,2,1,2,5,180,170,1.5,-175,,,,,H,SanJose,1,1,0,2,-210,-200,-1.5,150,,,,
119,2014,14,H,SanJose,1,1,0,2,-210,-200,-1.5,150,,,,,,,,,,,,,,,,,,
120,2014,51,V,Ottawa,0,2,0,2,170,155,1.5,-200,,,,,H,NYRangers,0,1,1,3,-200,-175,-1.5,170,,,,
120,2014,52,H,NYRangers,0,1,1,3,-200,-175,-1.5,170,,,,,,,,,,,,,,,,,,
120,2014,53,V,Edmonton,1,1,2,5,200,210,1.5,-135,,,,,H,Washington,3,0,1,4,-250,-260,-1.5,115,,,,
120,2014,54,H,Washington,3,0,1,4,-250,-260,-1.5,115,,,,,,,,,,,,,,,,,,
120,2014,55,V,Nashville,0,1,0,1,120,110,1.5,-270,,,,,H,Montreal,0,0,1,2,-140,-130,-1.5,225,,,,
120,2014,56,H,Montreal,0,0,1,2,-140,-130,-1.5,225,,,,,,,,,,,,,,,,,,
120,2014,57,V,Minnesota,1,0,3,4,155,150,1.5,-210,,,,,H,Detroit,2,2,0,5,-175,-170,-1.5,180,,,,
120,2014,58,H,Detroit,2,2,0,5,-175,-170,-1.5,180,,,,,,,,,,,,,,,,,,
120,2014,59,V,Vancouver,0,0,1,1,145,150,1.5,-195,,,,,H,TampaBay,0,1,3,4,-165,-170,-1.5,166,,,,
120,2014,60,H,TampaBay,0,1,3,4,-165,-170,-1.5,166,,,,,,,,,,,,,,,,,,
120,2014,61,V,Pittsburgh,0,1,1,2,-150,-173,-1.5,170,,,,,H,Philadelphia,1,0,1,3,130,153,1.5,-200,,,,
120,2014,62,H,Philadelphia,1,0,1,3,130,153,1.5,-200,,,,,,,,,,,,,,,,,,
120,2014,63,V,Boston,0,2,1,3,-105,-118,-1.5,245,,,,,H,Dallas,0,1,0,1,-115,-102,1.5,-295,,,,
120,2014,64,H,Dallas,0,1,0,1,-115,-102,1.5,-295,,,,,,,,,,,,,,,,,,
120,2014,65,V,Arizona,0,1,0,1,250,245,1.5,-115,,,,,H,Chicago,2,3,1,6,-310,-305,-1.5,-105,,,,
120,2014,66,H,Chicago,2,3,1,6,-310,-305,-1.5,-105,,,,,,,,,,,,,,,,,,
121,2014,1,V,Toronto,0,1,2,3,125,125,1.5,-235,,,,,H,Ottawa,3,0,1,4,-145,-145,-1.5,195,,,,
121,2014,2,H,Ottawa,3,0,1,4,-145,-145,-1.5,195,,,,,,,,,,,,,,,,,,
121,2014,3,V,Chicago,1,1,0,3,-105,-135,-1.5,210,,,,,H,Pittsburgh,0,2,0,2,-115,115,1.5,-250,,,,
121,2014,4,H,Pittsburgh,0,2,0,2,-115,115,1.5,-250,,,,,,,,,,,,,,,,,,
121,2014,5,V,Columbus,0,0,0,0,140,150,1.5,-190,,,,,H,Winnipeg,2,2,0,4,-160,-170,-1.5,161,,,,
121,2014,6,H,Winnipeg,2,2,0,4,-160,-170,-1.5,161,,,,,,,,,,,,,,,,,,
121,2014,7,V,Calgary,0,2,1,3,165,170,1.5,-170,,,,,H,Anaheim,3,1,2,6,-185,-200,-1.5,145,,,,
121,2014,8,H,Anaheim,3,1,2,6,-185,-200,-1.5,145,,,,,,,,,,,,,,,,,,
121,2014,9,V,Boston,0,1,1,2,-115,-115,1.5,-325,,,,,H,Colorado,1,0,1,3,-105,-105,-1.5,265,,,,
121,2014,10,H,Colorado,1,0,1,3,-105,-105,-1.5,265,,,,,,,,,,,,,,,,,,
121,2014,11,V,LosAngeles,0,1,1,2,115,-101,1.5,-290,,,,,H,SanJose,1,1,2,4,-135,-119,-1.5,240,,,,
121,2014,12,H,SanJose,1,1,2,4,-135,-119,-1.5,240,,,,,,,,,,,,,,,,,,
127,2014,51,V,Arizona,2,1,0,3,150,145,1.5,-210,,,,,H,Philadelphia,1,2,0,4,-170,-165,-1.5,180,,,,
127,2014,52,H,Philadelphia,1,2,0,4,-170,-165,-1.5,180,,,,,,,,,,,,,,,,,,
127,2014,53,V,NYRangers,0,0,1,1,105,-105,1.5,-300,,,,,H,NYIslanders,1,1,2,4,-125,-115,-1.5,250,,,,
127,2014,54,H,NYIslanders,1,1,2,4,-125,-115,-1.5,250,,,,,,,,,,,,,,,,,,
127,2014,55,V,Washington,0,2,1,3,-135,-150,-1.5,190,,,,,H,Columbus,0,3,1,4,115,130,1.5,-225,,,,
127,2014,56,H,Columbus,0,3,1,4,115,130,1.5,-225,,,,,,,,,,,,,,,,,,
127,2014,57,V,Winnipeg,0,2,1,3,-105,-109,-1.5,250,,,,,H,Pittsburgh,1,1,3,5,-115,-111,1.5,-300,,,,
127,2014,58,H,Pittsburgh,1,1,3,5,-115,-111,1.5,-300,,,,,,,,,,,,,,,,,,
127,2014,59,V,Detroit,1,4,0,5,-135,-120,-1.5,230,,,,,H,Florida,2,1,1,4,115,100,1.5,-280,,,,
127,2014,60,H,Florida,2,1,1,4,115,100,1.5,-280,,,,,,,,,,,,,,,,,,
127,2014,61,V,TampaBay,1,1,0,2,-160,-150,-1.5,195,,,,,H,Carolina,2,1,1,4,140,130,1.5,-230,,,,
127,2014,62,H,Carolina,2,1,1,4,140,130,1.5,-230,,,,,,,,,,,,,,,,,,
127,2014,63,V,Dallas,1,1,0,2,145,130,1.5,-225,,,,,H,Montreal,2,1,0,3,-165,-150,-1.5,190,,,,
127,2014,64,H,Montreal,2,1,0,3,-165,-150,-1.5,190,,,,,,,,,,,,,,,,,,
127,2014,65,V,Colorado,1,1,1,3,150,150,1.5,-200,,,,,H,Nashville,0,2,1,4,-170,-170,-1.5,170,,,,
127,2014,66,H,Nashville,0,2,1,4,-170,-170,-1.5,170,,,,,,,,,,,,,,,,,,
127,2014,67,V,Buffalo,1,0,0,1,225,230,1.5,-120,,,,,H,Calgary,1,0,3,4,-275,-280,-1.5,100,,,,
127,2014,68,H,Calgary,1,0,3,4,-275,-280,-1.5,100,,,,,,,,,,,,,,,,,,
127,2014,69,V,Minnesota,1,0,1,2,-130,-160,-1.5,181,,,,,H,Edmonton,0,1,0,1,110,140,1.5,-215,,,,
127,2014,70,H,Edmonton,0,1,0,1,110,140,1.5,-215,,,,,,,,,,,,,,,,,,
127,2014,71,V,Anaheim,1,1,2,4,-105,-115,-1.5,250,,,,,H,Vancouver,0,0,0,0,-115,-105,1.5,-300,,,,
127,2014,72,H,Vancouver,0,0,0,0,-115,-105,1.5,-300,,,,,,,,,,,,,,,,,,
128,2014,1,V,Toronto,0,0,1,1,120,115,1.5,-250,,,,,H,NewJersey,0,0,1,2,-140,-135,-1.5,210,,,,
128,2014,2,H,NewJersey,0,0,1,2,-140,-135,-1.5,210,,,,,,,,,,,,,,,,,,
128,2014,3,V,Pittsburgh,0,0,0,0,-103,110,1.5,-265,,,,,H,Washington,1,1,2,4,-117,-130,-1.5,220,,,,
128,2014,4,H,Washington,1,1,2,4,-117,-130,-1.5,220,,,,,,,,,,,,,,,,,,
128,2014,5,V,Chicago,2,0,1,3,-105,-115,-1.5,250,,,,,H,LosAngeles,1,1,2,4,-115,-105,1.5,-300,,,,
128,2014,6,H,LosAngeles,1,1,2,4,-115,-105,1.5,-300,,,,,,,,,,,,,,,,,,
129,2014,51,V,Boston,2,1,2,5,110,105,1.5,-270,,,,,H,NYIslanders,0,2,0,2,-130,-125,-1.5,225,,,,
129,2014,52,H,NYIslanders,0,2,0,2,-130,-125,-1.5,225,,,,,,,,,,,,,,,,,,
129,2014,53,V,Montreal,0,0,1,1,115,130,1.5,-225,,,,,H,NYRangers,0,0,0,0,-135,-150,-1.5,190,,,,
129,2014,54,H,NYRangers,0,0,0,0,-135,-150,-1.5,190,,,,,,,,,,,,,,,,,,
129,2014,55,V,Winnipeg,2,0,0,2,100,-115,-1.5,250,,,,,H,Philadelphia,2,1,2,5,-120,-105,1.5,-300,,,,
129,2014,56,H,Philadelphia,2,1,2,5,-120,-105,1.5,-300,,,,,,,,,,,,,,,,,,
129,2014,57,V,Detroit,1,0,0,1,130,125,1.5,-225,,,,,H,TampaBay,2,3,0,5,-150,-145,-1.5,190,,,,
129,2014,58,H,TampaBay,2,3,0,5,-150,-145,-1.5,190,,,,,,,,,,,,,,,,,,
129,2014,59,V,Columbus,0,2,0,2,115,140,1.5,-230,,,,,H,Florida,0,2,1,3,-135,-160,-1.5,195,,,,
129,2014,60,H,Florida,0,2,1,3,-135,-160,-1.5,195,,,,,,,,,,,,,,,,,,
129,2014,61,V,Dallas,3,0,3,6,105,-115,-1.5,250,,,,,H,Ottawa,2,0,1,3,-125,-105,1.5,-305,,,,
129,2014,62,H,Ottawa,2,0,1,3,-125,-105,1.5,-305,,,,,,,,,,,,,,,,,,
129,2014,63,V,Arizona,0,0,3,3,145,130,1.5,-220,,,,,H,Toronto,1,0,0,1,-165,-150,-1.5,185,,,,
129,2014,64,H,Toronto,1,0,0,1,-165,-150,-1.5,185,,,,,,,,,,,,,,,,,,
129,2014,65,V,Nashville,1,2,1,4,140,160,1.5,-195,,,,,H,St.Louis,0,4,0,5,-160,-180,-1.5,166,,,,
129,2014,66,H,St.Louis,0,4,0,5,-160,-180,-1.5,166,,,,,,,,,,,,,,,,,,
129,2014,67,V,Minnesota,1,0,0,1,105,-101,1.5,-290,,,,,H,Calgary,0,0,0,0,-125,-119,-1.5,240,,,,
129,2014,68,H,Calgary,0,0,0,0,-125,-119,-1.5,240,,,,,,,,,,,,,,,,,,
129,2014,69,V,Buffalo,1,0,1,2,160,160,1.5,-185,,,,,H,Edmonton,2,0,1,3,-180,-180,-1.5,160,,,,
129,2014,70,H,Edmonton,2,0,1,3,-180,-180,-1.5,160,,,,,,,,,,,,,,,,,,
129,2014,71,V,Anaheim,1,0,2,3,-105,-115,-1.5,250,,,,,H,SanJose,1,5,0,6,-115,-105,1.5,-300,,,,
129,2014,72,H,SanJose,1,5,0,6,-115,-105,1.5,-300,,,,,,,,,,,,,,,,,,
130,2014,1,V,Pittsburgh,0,0,1,2,-135,-135,-1.5,225,,,,,H,NewJersey,0,0,1,1,115,115,1.5,-270,,,,
130,2014,2,H,NewJersey,0,0,1,1,115,115,1.5,-270,,,,,,,,,,,,,,,,,,
130,2014,3,V,St.Louis,2,0,0,3,-150,-125,-1.5,225,,,,,H,Carolina,1,1,0,2,130,105,1.5,-270,,,,
130,2014,4,H,Carolina,1,1,0,2,130,105,1.5,-270,,,,,,,,,,,,,,,,,,
130,2014,5,V,Nashville,0,0,0,0,-112,105,1.5,-270,,,,,H,Colorado,1,0,2,3,-108,-125,-1.5,225,,,,
130,2014,6,H,Colorado,1,0,2,3,-108,-125,-1.5,225,,,,,,,,,,,,,,,,,,
130,2014,7,V,Chicago,1,2,1,4,-108,-115,-1.5,250,,,,,H,Anaheim,0,0,1,1,-112,-105,1.5,-300,,,,
130,2014,8,H,Anaheim,0,0,1,1,-112,-105,1.5,-300,,,,,,,,,,,,,,,,,,
130,2014,9,V,Buffalo,1,1,0,2,260,340,1.5,130,,,,,H,Vancouver,1,2,2,5,-330,-410,-1.5,-150,,,,
130,2014,10,H,Vancouver,1,2,2,5,-330,-410,-1.5,-150,,,,,,,,,,,,,,,,,,
131,2014,51,V,Washington,0,0,0,0,115,100,1.5,-295,,,,,H,Montreal,0,0,0,1,-135,-120,-1.5,245,,,,
131,2014,52,H,Montreal,0,0,0,1,-135,-120,-1.5,245,,,,,,,,,,,,,,,,,,
131,2014,53,V,NYIslanders,0,0,1,1,110,105,1.5,-270,,,,,H,Detroit,1,1,2,4,-130,-125,-1.5,225,,,,
131,2014,54,H,Detroit,1,1,2,4,-130,-125,-1.5,225,,,,,,,,,,,,,,,,,,
131,2014,55,V,Arizona,1,0,1,2,150,150,1.5,-205,,,,,H,Ottawa,1,2,4,7,-170,-170,-1.5,175,,,,
131,2014,56,H,Ottawa,1,2,4,7,-170,-170,-1.5,175,,,,,,,,,,,,,,,,,,
131,2014,57,V,Dallas,1,2,2,5,115,115,1.5,-255,,,,,H,Winnipeg,0,1,1,2,-135,-135,-1.5,210,,,,
131,2014,58,H,Winnipeg,0,1,1,2,-135,-135,-1.5,210,,,,,,,,,,,,,,,,,,
131,2014,59,V,LosAngeles,0,0,1,1,120,115,1.5,-265,,,,,H,Boston,0,1,2,3,-140,-135,-1.5,220,,,,
131,2014,60,H,Boston,0,1,2,3,-140,-135,-1.5,220,,,,,,,,,,,,,,,,,,
131,2014,61,V,Toronto,0,0,0,0,140,145,1.5,-195,,,,,H,Philadelphia,1,0,0,1,-160,-165,-1.5,166,,,,
131,2014,62,H,Philadelphia,1,0,0,1,-160,-165,-1.5,166,,,,,,,,,,,,,,,,,,
131,2014,63,V,Carolina,0,1,0,1,190,200,1.5,-135,,,,,H,NYRangers,2,0,2,4,-220,-240,-1.5,115,,,,
131,2014,64,H,NYRangers,2,0,2,4,-220,-240,-1.5,115,,,,,,,,,,,,,,,,,,
131,2014,65,V,Florida,0,0,1,1,-105,-130,-1.5,230,,,,,H,NewJersey,2,0,1,3,-115,110,1.5,-275,,,,
131,2014,66,H,NewJersey,2,0,1,3,-115,110,1.5,-275,,,,,,,,,,,,,,,,,,
131,2014,67,V,Columbus,0,0,1,1,195,190,1.5,-150,,,,,H,TampaBay,1,0,2,3,-225,-230,-1.5,130,,,,
131,2014,68,H,TampaBay,1,0,2,3,-225,-230,-1.5,130,,,,,,,,,,,,,,,,,,
131,2014,69,V,Edmonton,2,0,0,2,185,175,1.5,-160,,,,,H,Calgary,0,0,4,4,-215,-205,-1.5,135,,,,
131,2014,70,H,Calgary,0,0,4,4,-215,-205,-1.5,135,,,,,,,,,,,,,,,,,,
131,2014,71,V,Chicago,0,0,0,0,-105,105,1.5,-295,,,,,H,SanJose,1,0,1,2,-115,-125,-1.5,245,,,,
131,2014,72,H,SanJose,1,0,1,2,-115,-125,-1.5,245,,,,,,,,,,,,,,,,,,
201,2014,1,V,St.Louis,1,2,1,4,-135,-150,-1.5,195,,,,,H,Washington,1,1,1,3,115,130,1.5,-235,,,,
201,2014,2,H,Washington,1,1,1,3,115,130,1.5,-235,,,,,,,,,,,,,,,,,,
201,2014,3,V,Arizona,0,1,2,3,205,210,1.5,-140,,,,,H,Montreal,2,0,0,2,-255,-260,-1.5,120,,,,
201,2014,4,H,Montreal,2,0,0,2,-255,-260,-1.5,120,,,,,,,,,,,,,,,,,,
201,2014,5,V,Nashville,2,1,1,4,145,130,1.5,-235,,,,,H,Pittsburgh,0,0,0,0,-165,-150,-1.5,195,,,,
201,2014,6,H,Pittsburgh,0,0,0,0,-165,-150,-1.5,195,,,,,,,,,,,,,,,,,,
201,2014,7,V,Minnesota,0,2,2,4,125,115,1.5,-250,,,,,H,Vancouver,0,0,2,2,-145,-135,-1.5,210,,,,
201,2014,8,H,Vancouver,0,0,2,2,-145,-135,-1.5,210,,,,,,,,,,,,,,,,,,
202,2014,51,V,Florida,1,2,0,3,175,175,1.5,-175,,,,,H,NYRangers,1,2,3,6,-205,-205,-1.5,150,,,,
202,2014,52,H,NYRangers,1,2,3,6,-205,-205,-1.5,150,,,,,,,,,,,,,,,,,,
202,2014,53,V,Winnipeg,1,0,1,2,105,-105,1.5,-305,,,,,H,Calgary,1,1,3,5,-125,-115,-1.5,250,,,,
202,2014,54,H,Calgary,1,1,3,5,-125,-115,-1.5,250,,,,,,,,,,,,,,,,,,
202,2014,55,V,Edmonton,1,2,1,5,215,245,1.5,-105,,,,,H,SanJose,1,0,3,4,-265,-315,-1.5,-115,,,,
202,2014,56,H,SanJose,1,0,3,4,-265,-315,-1.5,-115,,,,,,,,,,,,,,,,,,
203,2014,1,V,Ottawa,0,1,0,1,110,105,1.5,-280,,,,,H,NewJersey,0,1,1,2,-130,-125,-1.5,230,,,,
203,2014,2,H,NewJersey,0,1,1,2,-130,-125,-1.5,230,,,,,,,,,,,,,,,,,,
203,2014,3,V,Arizona,1,2,1,4,140,150,1.5,-195,,,,,H,Columbus,0,1,0,1,-160,-170,-1.5,166,,,,
203,2014,4,H,Columbus,0,1,0,1,-160,-170,-1.5,166,,,,,,,,,,,,,,,,,,
203,2014,5,V,LosAngeles,0,0,0,0,115,110,1.5,-270,,,,,H,Washington,1,1,2,4,-135,-130,-1.5,225,,,,
203,2014,6,H,Washington,1,1,2,4,-135,-130,-1.5,225,,,,,,,,,,,,,,,,,,
203,2014,7,V,Florida,1,1,2,4,105,205,1.5,-145,,,,,H,NYIslanders,1,1,0,2,-125,-245,-1.5,125,,,,
203,2014,8,H,NYIslanders,1,1,0,2,-125,-245,-1.5,125,,,,,,,,,,,,,,,,,,
203,2014,9,V,Buffalo,3,0,0,3,310,330,1.5,115,,,,,H,Montreal,1,0,1,2,-380,-400,-1.5,-135,,,,
203,2014,10,H,Montreal,1,0,1,2,-380,-400,-1.5,-135,,,,,,,,,,,,,,,,,,
203,2014,11,V,TampaBay,1,0,0,1,130,135,1.5,-220,,,,,H,St.Louis,0,0,1,2,-150,-155,-1.5,185,,,,
203,2014,12,H,St.Louis,0,0,1,2,-150,-155,-1.5,185,,,,,,,,,,,,,,,,,,
203,2014,13,V,Toronto,0,1,2,3,195,166,1.5,-190,,,,,H,Nashville,2,0,2,4,-225,-186,-1.5,161,,,,
203,2014,14,H,Nashville,2,0,2,4,-225,-186,-1.5,161,,,,,,,,,,,,,,,,,,
203,2014,15,V,Chicago,0,0,0,0,-145,-140,-1.5,210,,,,,H,Minnesota,2,1,0,3,125,120,1.5,-250,,,,
203,2014,16,H,Minnesota,2,1,0,3,125,120,1.5,-250,,,,,,,,,,,,,,,,,,
203,2014,17,V,Colorado,0,0,2,3,125,145,1.5,-215,,,,,H,Dallas,1,1,0,2,-145,-165,-1.5,180,,,,
203,2014,18,H,Dallas,1,1,0,2,-145,-165,-1.5,180,,,,,,,,,,,,,,,,,,
203,2014,19,V,Winnipeg,1,0,1,2,130,145,1.5,-215,,,,,H,Vancouver,1,0,1,3,-150,-165,-1.5,180,,,,
203,2014,20,H,Vancouver,1,0,1,3,-150,-165,-1.5,180,,,,,,,,,,,,,,,,,,
203,2014,21,V,Carolina,0,2,2,4,200,190,1.5,-150,,,,,H,Anaheim,0,2,2,5,-240,-230,-1.5,130,,,,
203,2014,22,H,Anaheim,0,2,2,5,-240,-230,-1.5,130,,,,,,,,,,,,,,,,,,
204,2014,51,V,Pittsburgh,0,2,0,2,-190,-210,-1.5,140,,,,,H,Edmonton,0,0,0,0,160,180,1.5,-165,,,,
204,2014,52,H,Edmonton,0,0,0,0,160,180,1.5,-165,,,,,,,,,,,,,,,,,,
204,2014,53,V,Boston,2,0,0,2,120,-115,-1.5,250,,,,,H,NYRangers,1,2,0,3,-140,-105,1.5,-300,,,,
204,2014,54,H,NYRangers,1,2,0,3,-140,-105,1.5,-300,,,,,,,,,,,,,,,,,,
204,2014,55,V,SanJose,0,0,1,1,-120,-105,1.5,-300,,,,,H,Calgary,0,3,0,3,100,-115,-1.5,250,,,,
204,2014,56,H,Calgary,0,3,0,3,100,-115,-1.5,250,,,,,,,,,,,,,,,,,,
205,2014,1,V,St.Louis,0,1,2,3,-295,-290,-1.5,105,,,,,H,Buffalo,0,0,0,0,235,230,1.5,-125,,,,
205,2014,2,H,Buffalo,0,0,0,0,235,230,1.5,-125,,,,,,,,,,,,,,,,,,
205,2014,3,V,NYIslanders,0,2,0,3,-115,-120,-1.5,250,,,,,H,Philadelphia,1,1,0,2,-105,100,1.5,-300,,,,
205,2014,4,H,Philadelphia,1,1,0,2,-105,100,1.5,-300,,,,,,,,,,,,,,,,,,
205,2014,5,V,Washington,0,2,0,2,-125,-145,-1.5,195,,,,,H,Ottawa,0,1,0,1,105,125,1.5,-235,,,,
205,2014,6,H,Ottawa,0,1,0,1,105,125,1.5,-235,,,,,,,,,,,,,,,,,,
205,2014,7,V,LosAngeles,1,0,1,2,-120,-130,-1.5,210,,,,,H,Florida,1,0,2,3,100,110,1.5,-250,,,,
205,2014,8,H,Florida,1,0,2,3,100,110,1.5,-250,,,,,,,,,,,,,,,,,,
205,2014,9,V,Anaheim,2,2,1,5,110,115,1.5,-260,,,,,H,Nashville,0,0,2,2,-130,-135,-1.5,215,,,,
205,2014,10,H,Nashville,0,0,2,2,-130,-135,-1.5,215,,,,,,,,,,,,,,,,,,
205,2014,11,V,TampaBay,2,0,3,5,-105,-114,-1.5,250,,,,,H,Dallas,0,2,1,3,-115,-106,1.5,-305,,,,
205,2014,12,H,Dallas,0,2,1,3,-115,-106,1.5,-305,,,,,,,,,,,,,,,,,,
205,2014,13,V,Detroit,0,1,2,3,-105,-125,-1.5,245,,,,,H,Colorado,0,0,0,0,-115,105,1.5,-295,,,,
205,2014,14,H,Colorado,0,0,0,0,-115,105,1.5,-295,,,,,,,,,,,,,,,,,,
205,2014,15,V,Carolina,1,0,0,2,120,-105,1.5,-315,,,,,H,Arizona,1,0,0,1,-140,-115,-1.5,260,,,,
205,2014,16,H,Arizona,1,0,0,1,-140,-115,-1.5,260,,,,,,,,,,,,,,,,,,
205,2014,17,V,SanJose,1,2,2,5,115,120,1.5,-255,,,,,H,Vancouver,0,0,1,1,-135,-140,-1.5,210,,,,
205,2014,18,H,Vancouver,0,0,1,1,-135,-140,-1.5,210,,,,,,,,,,,,,,,,,,
206,2014,51,V,Anaheim,1,0,1,2,110,125,1.5,-240,,,,,H,Washington,0,1,1,3,-130,-145,-1.5,200,,,,
206,2014,52,H,Washington,0,1,1,3,-130,-145,-1.5,200,,,,,,,,,,,,,,,,,,
206,2014,53,V,St.Louis,0,1,0,1,-175,-180,-1.5,166,,,,,H,Columbus,2,3,2,7,155,160,1.5,-195,,,,
206,2014,54,H,Columbus,2,3,2,7,155,160,1.5,-195,,,,,,,,,,,,,,,,,,
206,2014,55,V,Toronto,0,0,1,1,125,120,1.5,-240,,,,,H,NewJersey,1,2,1,4,-145,-140,-1.5,200,,,,
206,2014,56,H,NewJersey,1,2,1,4,-145,-140,-1.5,200,,,,,,,,,,,,,,,,,,
206,2014,57,V,Chicago,0,1,0,2,-160,-160,-1.5,185,,,,,H,Winnipeg,1,0,0,1,140,140,1.5,-220,,,,
206,2014,58,H,Winnipeg,1,0,0,1,140,140,1.5,-220,,,,,,,,,,,,,,,,,,
206,2014,59,V,Pittsburgh,2,1,1,4,-120,-115,-1.5,250,,,,,H,Calgary,0,0,0,0,100,-105,1.5,-300,,,,
206,2014,60,H,Calgary,0,0,0,0,100,-105,1.5,-300,,,,,,,,,,,,,,,,,,
207,2014,1,V,NYRangers,0,1,1,2,130,140,1.5,-220,,,,,H,Nashville,0,2,1,3,-150,-160,-1.5,185,,,,
207,2014,2,H,Nashville,0,2,1,3,-150,-160,-1.5,185,,,,,,,,,,,,,,,,,,
207,2014,3,V,LosAngeles,3,0,1,4,140,130,1.5,-240,,,,,H,TampaBay,0,1,1,2,-160,-150,-1.5,200,,,,
207,2014,4,H,TampaBay,0,1,1,2,-160,-150,-1.5,200,,,,,,,,,,,,,,,,,,
207,2014,5,V,Dallas,0,1,1,2,-220,-205,-1.5,135,,,,,H,Buffalo,1,2,0,3,190,175,1.5,-160,,,,
207,2014,6,H,Buffalo,1,2,0,3,190,175,1.5,-160,,,,,,,,,,,,,,,,,,
207,2014,7,V,Columbus,0,0,4,4,140,150,1.5,-205,,,,,H,Ottawa,0,0,1,1,-160,-170,-1.5,175,,,,
207,2014,8,H,Ottawa,0,0,1,1,-160,-170,-1.5,175,,,,,,,,,,,,,,,,,,
207,2014,9,V,Edmonton,0,0,1,1,145,135,1.5,-220,,,,,H,Toronto,0,3,2,5,-165,-155,-1.5,185,,,,
207,2014,10,H,Toronto,0,3,2,5,-165,-155,-1.5,185,,,,,,,,,,,,,,,,,,
207,2014,11,V,NewJersey,1,0,1,2,170,195,1.5,-139,,,,,H,Montreal,0,3,3,6,-200,-235,-1.5,119,,,,
207,2014,12,H,Montreal,0,3,3,6,-200,-235,-1.5,119,,,,,,,,,,,,,,,,,,
207,2014,13,V,NYIslanders,1,0,0,1,120,145,1.5,-205,,,,,H,Boston,1,0,1,2,-140,-165,-1.5,175,,,,
207,2014,14,H,Boston,1,0,1,2,-140,-165,-1.5,175,,,,,,,,,,,,,,,,,,
207,2014,15,V,Detroit,0,1,2,3,-165,-170,-1.5,161,,,,,H,Arizona,0,0,1,1,145,150,1.5,-190,,,,
207,2014,16,H,Arizona,0,0,1,1,145,150,1.5,-190,,,,,,,,,,,,,,,,,,
207,2014,17,V,Colorado,0,0,0,0,140,165,1.5,-185,,,,,H,Minnesota,1,0,0,1,-160,-195,-1.5,160,,,,
207,2014,18,H,Minnesota,1,0,0,1,-160,-195,-1.5,160,,,,,,,,,,,,,,,,,,
207,2014,19,V,Pittsburgh,0,0,0,0,-105,104,1.5,-272,,,,,H,Vancouver,2,2,1,5,-115,-124,-1.5,226,,,,
207,2014,20,H,Vancouver,2,2,1,5,-115,-124,-1.5,226,,,,,,,,,,,,,,,,,,
207,2014,21,V,Carolina,1,2,2,5,185,155,1.5,-190,,,,,H,SanJose,0,1,3,4,-215,-175,-1.5,161,,,,
207,2014,22,H,SanJose,0,1,3,4,-215,-175,-1.5,161,,,,,,,,,,,,,,,,,,
208,2014,51,V,Chicago,1,1,2,4,110,110,1.5,-275,,,,,H,St.Louis,0,2,0,2,-130,-130,-1.5,230,,,,
